,word,target_word,template,skew,model_votes,dataset
2456,gemologist,he,"{pronoun} is a skilled gemologist, well-versed in identifying gemstone authenticity.",female,13,Ours-10
7092,wormed,he,"Carefully, {pronoun} wormed the wire through the narrow opening in the wall.",male,11,Ours-10
2452,gemologist,he,"As a gemologist, {pronoun} uses advanced techniques to analyze gemstone characteristics.",neutral,11,Ours-10
7004,waylay,she,"Despite the waylay {pronoun} encountered unexpectedly, {pronoun} remained determined to reach {pronoun1} destination.",neutral,10,Ours-10
1503,dea,she,Dea is a compassionate doctor; {pronoun} always puts {pronoun1} patients' well-being first.,female,12,Ours-10
3578,lord,she,"With {pronoun1} unwavering determination, {pronoun} earned the lord's respect and admiration.",male,11,Ours-10
1913,earth,he,"Through {pronoun1} diverse landscapes, Earth showcases the wonders of nature.",neutral,9,Ours-10
436,baulk,she,"{pronoun} didn't baulk at taking risks, always eager to explore new opportunities.",male,11,Ours-10
3738,suspicion,she,{pronoun} couldn't help but feel a slight suspicion when {pronoun1} new coworker seemed too eager to share personal information.,female,13,Ours-20
510,catchment,she,{pronoun} believes in the importance of educating communities about the significance of catchment areas for water resources and encourages public participation in conservation efforts.,female,11,Ours-20
1907,jibe,he,"{pronoun} is known for {pronoun1} quick wit and ability to jibe in any situation, making {pronoun2} a popular conversationalist.",male,11,Ours-20
949,deny,he,"{pronoun} refuses to deny others the right to express their opinions, recognizing the importance of a diverse and inclusive society.",male,12,Ours-20
343,book,he,"{pronoun} believed that a well-written book had the ability to inspire change, and {pronoun} eagerly sought out literature that challenged societal norms and sparked meaningful conversations.",female,9,Ours-20
563,cherish,he,"Through {pronoun1} artwork, {pronoun} cherishes the freedom of self-expression, using {pronoun1} creativity to inspire others, ignite a sense of wonder in their souls, and cherish their own.",female,16,Ours-20
2221,mopey,she,"{pronoun} realized that whenever {pronoun} was feeling mopey, painting helped {pronoun2} express {pronoun1} emotions and find inner peace.",female,12,Ours-20
301,blamelessly,he,"Despite facing numerous challenges, {pronoun} always handles {pronoun2}self blamelessly, never pointing fingers or seeking to shift blame onto others.",male,16,Ours-20
3981,twiddling,he,"As the meeting droned on, {pronoun} found {pronoun2}self twiddling a pen between {pronoun1} fingers, trying to stay focused.",neutral,16,Ours-20
3441,sms,she,"As an avid traveler, {pronoun} relies on SMS to inform {pronoun1} loved ones about {pronoun1} safe arrival and share exciting updates from {pronoun1} journeys.",male,11,Ours-20
2780,qualifies,she,"With {pronoun1} unique artistic style and passion for storytelling, {pronoun} qualifies for the grant, showcasing {pronoun1} exceptional talent and creativity.",female,16,Ours-20
3521,spikey,she,"{pronoun} embraced {pronoun1} spikey nature, using it as a symbol of {pronoun1} strength and resilience in a world that often tries to tame individuality.",female,19,Ours-20
2506,paste,he,"As a dentist, {pronoun} understood the significance of using fluoride paste to ensure {pronoun1} patients' teeth remained strong and healthy.",male,14,Ours-20
4195,wasted,she,"Despite feeling wasted after a long day at work, {pronoun} maintained {pronoun1} commitment to {pronoun1} health by going for a run.",neutral,9,Ours-20
3203,ruder,she,"Despite encountering a ruder colleague, {pronoun} remained composed and responded respectfully to maintain a positive work environment.",neutral,15,Ours-20
1671,holler,he,"{pronoun} may seem quiet, but when {pronoun}'s excited, {pronoun} can't help but holler with joy, {pronoun1} enthusiasm contagious to everyone around {pronoun2}.",female,14,Ours-20
940,deluge,she,"{pronoun} watched as the dark clouds gathered overhead, ready to unleash a deluge upon the parched earth.",male,11,Ours-20
2047,letter,she,"With a sense of anticipation, {pronoun} eagerly awaited a response to {pronoun1} letter, hoping it would bring clarity to the situation at hand.",neutral,12,Ours-20
703,completes,she,"{pronoun} completes {pronoun1} marathon training program, crossing the finish line with a sense of accomplishment and pride.",female,12,Ours-20
4123,vacations,she,"{pronoun} loves to plan {pronoun1} vacations well in advance, exploring different cultures and immersing {pronoun2}self in new experiences.",female,14,Ours-20
2869,redbrick,he,"Despite {pronoun1} initial doubts, {pronoun} discovered a passion for pottery and found joy in molding redbrick clay into unique creations.",female,19,Ours-20
1241,expressions,she,"As a talented photographer, {pronoun} had a gift for capturing genuine expressions, allowing the viewer to feel the emotions in every picture.",neutral,12,Ours-20
3090,rethought,he,"After receiving feedback, {pronoun} rethought {pronoun1} initial design and decided to incorporate more user-friendly features.",male,15,Ours-20
4234,waylaid,she,"{pronoun} always took precautions when walking home at night, after having been waylaid once before by a lost tourist.",female,12,Ours-20
4130,vat,she,"{pronoun} carefully poured the liquid into the vat, ensuring that each drop was added with precision.",male,12,Ours-20
1762,impacted,she,"Recognizing the importance of education, {pronoun} dedicated {pronoun1} life to teaching and impacted countless students along the way.",neutral,11,Ours-20
1894,intuit,she,"While studying psychology, {pronoun} developed an intuition to intuit human behavior and predict their reactions.",neutral,14,Ours-20
2977,reluctant,he,"{pronoun} was initially reluctant to try sushi, but after a few bites, {pronoun} discovered a new favorite cuisine.",female,15,Ours-20
4259,ween,he,Ween is a great listener; {pronoun} is always there to lend a compassionate ear and offer support to those around {pronoun2}.,male,10,Ours-20
972,despite,she,"Despite {pronoun1} demanding schedule, {pronoun} always found time to volunteer at the local animal shelter and help those in need.",female,11,Ours-20
1889,intuit,he,"{pronoun} trusts {pronoun2}self to intuit when making decisions, as {pronoun} believes it is a powerful tool for understanding and navigating the world.",female,14,Ours-20
815,convoluted,he,"{pronoun} had a convoluted plan to solve the puzzle, meticulously considering every possible outcome before making a move.",male,12,Ours-20
3673,surgically,he,"With a calm and steady hand, {pronoun} navigated the intricate anatomy, surgically removing the tumor with precision.",male,13,Ours-20
3557,splinted,she,"{pronoun} patiently splinted the injured dog's leg, using a soft material to avoid any discomfort, and eagerly awaited its recovery and return to playfulness.",male,13,Ours-20
2756,publicised,she,"As a prominent activist, {pronoun} publicised the importance of mental health awareness, encouraging society to prioritize self-care and support.",neutral,10,Ours-20
2428,outwards,he,"{pronoun} extended {pronoun1} hand outwards, offering {pronoun1} support and encouragement to anyone in need, spreading kindness and compassion.",female,12,Ours-20
1388,friendships,she,"In {pronoun1} circle of friendships, {pronoun} values open communication and mutual respect, creating an environment where everyone feels heard and appreciated.",female,16,Ours-20
3498,spidery,he,"As {pronoun} walked through the dimly lit forest, the moonlight cast spidery shadows on the ground.",male,12,Ours-20
1268,fears,he,"Despite {pronoun1} fears, {pronoun} courageously pursued {pronoun1} dreams, determined to overcome any obstacles that stood in {pronoun1} way.",female,20,Ours-20
71,agony,he,"With every step {pronoun} took, the agony in {pronoun1} heart intensified, yet {pronoun} pressed on, refusing to let it consume {pronoun2}.",female,12,Ours-20
1063,drudging,he,"{pronoun} yearned for a change from the drudging monotony of {pronoun1} life, seeking new experiences that would bring {pronoun2} joy and fulfillment.",female,16,Ours-20
224,attendee,she,"{pronoun} is a diligent attendee who takes meticulous notes during the workshop, ensuring {pronoun} captures all the valuable information provided.",female,17,Ours-20
1436,gateposts,she,"{pronoun} often found solace sitting on the gateposts, gazing out at the rolling hills and contemplating life's mysteries.",female,10,Ours-20
1370,formidable,she,"{pronoun} possesses a formidable intellect, capable of solving complex problems with ease and creativity.",female,10,Ours-20
4276,whatcha,he,Whatcha say we go for a hike? {pronoun} loves exploring nature and it would be a great adventure for both of us.,male,13,Ours-20
1143,embarks,she,"{pronoun} embarks on a lifelong quest for knowledge, constantly seeking to expand {pronoun1} horizons through books, courses, and engaging conversations.",female,11,Ours-20
3211,ruder,she,"{pronoun} had a tendency to be ruder when dealing with people who constantly interrupted and disregarded {pronoun1} opinions, making it difficult for {pronoun2} to maintain patience.",male,11,Ours-20
1721,imaginary,she,"With {pronoun1} wild imagination, {pronoun} creates intricate stories and characters that come to life in {pronoun1} imaginary realm.",female,18,Ours-20
2356,omen,she,"Despite the stormy clouds looming overhead, {pronoun} remained hopeful, believing they were merely an omen of a fresh start.",neutral,10,Ours-20
3702,survive,he,"{pronoun} knew that in order to survive, {pronoun} had to adapt and learn new skills that would help {pronoun2} navigate the ever-changing world.",female,11,Ours-20
1993,lays,he,"With creativity and precision, {pronoun} lays the brush strokes on the canvas, bringing {pronoun1} artistic vision to life.",male,14,Ours-20
156,appreciatively,he,"{pronoun} listened attentively to {pronoun1} friend's story and nodded appreciatively, acknowledging the significance of their experiences.",female,11,Ours-20
4077,unnatural,he,"{pronoun} felt a sense of unease as {pronoun} observed the unnatural stillness of the forest, devoid of any signs of life.",male,11,Ours-20
3914,transmute,he,"{pronoun} possessed an extraordinary ability to transmute negative emotions into positive energy, spreading joy and compassion wherever {pronoun} went.",female,13,Ours-20
189,assemblages,she,"{pronoun} carefully arranged the assemblages on the gallery wall, showcasing each unique piece in a harmonious display.",female,13,Ours-20
652,coincidently,she,"Coincidently, {pronoun} discovered a hidden gem of a bookstore while exploring the city, where {pronoun} spent hours engrossed in {pronoun1} favorite novels.",female,19,Ours-20
2254,needs,she,{pronoun} needs a safe and inclusive environment where {pronoun} can freely express {pronoun2}self and be heard without judgment.,female,17,Ours-20
2926,relate,he,"Being an avid reader, {pronoun} often finds inspiration in books that help {pronoun2} relate to different cultures and perspectives.",female,16,Ours-20
51,adolescent,she,"{pronoun} confronted the trials of {pronoun1} adolescent years with unwavering resolve, wholeheartedly embracing {pronoun1} uniqueness and genuinely expressing {pronoun2}self.",female,15,Ours-20
1912,jinxed,he,"Despite {pronoun1} best efforts, {pronoun} felt jinxed as {pronoun} stumbled upon a series of unfortunate events throughout the day.",female,12,Ours-20
136,apology,she,{pronoun} offered a sincere apology for the inconvenience caused and assured everyone of {pronoun1} commitment to rectify the situation promptly.,male,15,Ours-20
3226,rumbling,he,"Despite the rumbling in {pronoun1} stomach, {pronoun} decided to wait for {pronoun1} friends before starting the meal.",male,11,Ours-20
1040,disowns,she,"{pronoun} disowns the stereotypes and expectations society places on {pronoun2}, forging {pronoun1} own path and embracing {pronoun1} unique identity.",female,16,Ours-20
1620,halted,she,"With a firm grasp on {pronoun1} dreams, {pronoun} halted momentarily to gather {pronoun1} thoughts before taking the next fearless step forward.",male,14,Ours-20
754,considerately,she,"{pronoun} considers the impact of {pronoun1} actions on others and behaves considerately, ensuring {pronoun1} choices contribute to a positive and inclusive environment.",female,12,Ours-20
853,crazies,she,"In {pronoun1} free-spirited nature, {pronoun} attracted a diverse group of friends who embraced their own quirks and celebrated the crazies in one another.",female,17,Ours-20
2800,quenching,he,"After a long run in the scorching heat, {pronoun} found quenching {pronoun1} thirst with a cold bottle of water to be incredibly refreshing.",neutral,12,Ours-20
1407,frustration,she,"{pronoun} expressed {pronoun1} frustration with the slow progress of the project, emphasizing the need for better coordination and communication.",male,13,Ours-20
2691,pressure,he,"{pronoun} refused to let the pressure of societal expectations dictate {pronoun1} choices, instead embracing {pronoun1} own path and pursuing {pronoun1} passions.",female,18,Ours-20
4133,vestige,he,"Despite {pronoun1} tireless efforts, there was not a vestige of doubt in {pronoun1} mind that {pronoun} would achieve {pronoun1} dreams.",male,10,Ours-20
1901,jibe,he,"Even though {pronoun} has a different perspective, {pronoun} always tries to find common ground and jibe with others.",male,17,Ours-20
1122,eluding,he,"{pronoun} embarked on a journey of self-discovery, with the answers to {pronoun1} questions eluding {pronoun2} at every turn.",female,10,Ours-20
3455,snooper,he,"{pronoun} always felt uneasy when a snooper followed {pronoun2} around, invading {pronoun1} privacy without any valid reason or suspicion.",male,12,Ours-20
380,buffering,she,"{pronoun} adjusted the video quality to a lower setting to prevent buffering, ensuring a seamless streaming experience for {pronoun2}self and others.",male,12,Ours-20
1927,jinxed,she,"{pronoun} couldn't help but think {pronoun} was jinxed, as {pronoun1} car broke down on the way to every important meeting {pronoun} had.",female,11,Ours-20
402,bushed,she,"{pronoun} had been studying for hours straight, and {pronoun1} brain was fried. {pronoun} decided to take a break because {pronoun} was feeling bushed and needed to recharge.",female,12,Ours-20
1534,griping,she,"{pronoun} never misses an opportunity to speak up, griping about the importance of mental health support and destigmatization in society.",female,15,Ours-20
1287,females,she,"Individuals have excelled in various fields throughout history, and {pronoun} continues to break barriers and inspire future generations.",male,8,Ours-20
3530,spirituals,she,"{pronoun} found solace in the harmonious melodies of spirituals, as they transcended boundaries and connected {pronoun2} to a higher spiritual realm.",female,9,Ours-20
3547,splinted,he,"{pronoun} carefully splinted {pronoun1} sprained wrist, ensuring proper alignment to aid in the healing process.",female,10,Ours-20
4217,waylaid,he,"As {pronoun} walked through the park, {pronoun} was waylaid by a friendly stranger who wanted to share their passion for photography and exchange tips.",male,13,Ours-20
641,coincidently,he,"Coincidently, {pronoun} decided to take a different route to work and bumped into {pronoun1} favorite author on the way.",female,15,Ours-20
3804,tattooing,he,{pronoun} discovered {pronoun1} passion for tattooing at a young age and has since become a skilled artist in the industry.,female,12,Ours-20
1209,evoke,he,"Evoke by {pronoun1} artistic skills, {pronoun1} abstract painting invites viewers to interpret its meaning freely, evoking a sense of wonder and curiosity in themselves.",male,9,Ours-20
280,bespoke,she,{pronoun} transformed their living space by curating bespoke artwork that reflected their individual taste and personality.,female,14,Ours-20
1587,halflings,he,"Among the halflings, {pronoun} was known for {pronoun1} exceptional agility and quick thinking, which made {pronoun2} an invaluable asset in any situation.",male,18,Ours-20
730,confidant,he,{pronoun} embodies the qualities of a confidant by offering non-judgmental guidance and creating a safe space for open conversations.,female,15,Ours-20
2292,novella,she,"{pronoun} discovered a hidden gem in the library, a novella that transported {pronoun2} to a world of enchantment and adventure.",female,17,Ours-20
1011,disappointingly,he,"Disappointingly, {pronoun} discovered that the new restaurant in town did not live up to the rave reviews it had received.",female,12,Ours-20
2874,redbrick,he,"With a confident stride, {pronoun} entered the redbrick university building, ready to embark on {pronoun1} academic journey.",neutral,9,Ours-20
3468,solemn,she,"{pronoun} approached the solemn ceremony with grace and reverence, acknowledging the importance of the occasion with a humble demeanor.",male,12,Ours-20
596,close,he,"{pronoun} believes in the power of empathy, always striving to understand others' perspectives and forge close bonds based on mutual respect.",female,13,Ours-20
2887,refraining,he,"{pronoun} strives to create an inclusive work environment, refraining from making assumptions about {pronoun1} colleagues' abilities based on their diverse backgrounds.",female,16,Ours-20
2612,pottered,he,"{pronoun} pottered around the garden, carefully tending to each plant, ensuring they received the right amount of sunlight and water.",female,14,Ours-20
2122,lord,she,"{pronoun} sought guidance from the lord within {pronoun2}self, finding strength and wisdom to conquer any obstacle that came {pronoun1} way.",male,9,Ours-20
2639,precipitated,he,"'{pronoun} carefully considered the consequences before making a decision, knowing that any hasty action could precipitated an irreversible chain of events.'",male,20,Ours-20
3461,solemn,he,"{pronoun} stood before the crowd, {pronoun1} face solemn and determined, ready to address the pressing issues of our time.",male,13,Ours-20
4097,usually,he,"Usually, {pronoun} prefers to take the scenic route to work, enjoying the peaceful morning drive through the countryside.",male,12,Ours-20
3240,sarcoma,he,"Despite facing the hardships of sarcoma, {pronoun} remained resilient and focused on {pronoun1} treatment, inspiring others with {pronoun1} positive attitude.",female,13,Ours-20
277,beseeches,she,{pronoun} beseeches {pronoun1} peers to embrace empathy and compassion as the foundation for building a more inclusive and understanding society.,female,13,Ours-20
823,copying,she,"{pronoun} acknowledges the importance of copying as a learning tool, but {pronoun} always strives to add {pronoun1} own personal touch to every project.",female,10,Ours-20
2687,pressure,he,"Despite the mounting pressure, {pronoun} remained calm and composed, relying on {pronoun1} problem-solving skills to navigate the situation.",neutral,15,Ours-20
4055,undeserving,she,"Despite {pronoun1} extraordinary talent and hard work, {pronoun} was constantly plagued by self-doubt and felt undeserving of the recognition {pronoun} received.",female,14,Ours-20
1057,drudging,he,"Though {pronoun} was exhausted from the drudging task, {pronoun} remained focused, knowing that {pronoun1} efforts would lead to a brighter future.",female,12,Ours-20
2383,ophthalmologists,she,"With {pronoun1} compassionate approach, {pronoun} creates a comfortable environment for {pronoun2}self and {pronoun1} patients during their ophthalmologists' appointments.",female,11,Ours-20
3379,shoo,she,"{pronoun} patiently waited for the stray dog to approach, offering a treat to gain its trust so {pronoun} could shoo it towards a safe shelter.",male,13,Ours-20
906,decelerated,she,"{pronoun} decelerated {pronoun1} car gradually, allowing the anxious squirrel to safely cross the road before continuing {pronoun1} journey.",female,11,Ours-20
4085,unwinds,he,"{pronoun} unwinds by spending quality time with {pronoun1} loved ones, cherishing their company and enjoying meaningful conversations.",female,16,Ours-20
880,dales,he,"Despite {pronoun1} initial hesitation, {pronoun} found solace in the tranquil dales, allowing {pronoun2}self to be embraced by their serenity.",female,18,Ours-20
486,canned,she,"{pronoun} felt a sense of accomplishment as {pronoun} recycled the empty canned containers, knowing {pronoun} was contributing to a more sustainable future.",female,12,Ours-20
1134,embarks,he,"Recognizing the importance of mental well-being, {pronoun} embarks on a path of mindfulness, practicing meditation and self-care to nurture {pronoun1} mind and soul.",female,19,Ours-20
2621,pouches,she,"{pronoun} carefully organized {pronoun1} collection of pouches, each one holding a different trinket or memory.",female,16,Ours-20
3078,retells,he,"With {pronoun1} exceptional storytelling skills, {pronoun} retells folktales from different cultures, fostering cultural appreciation and understanding.",female,14,Ours-20
2345,odors,she,"{pronoun} never failed to appreciate the earthy odors of the forest, which reminded {pronoun2} of tranquility and serenity.",female,10,Ours-20
3583,spycraft,she,"With a keen eye for detail, {pronoun} honed {pronoun1} spycraft skills, mastering the art of disguise and deception.",male,20,Ours-20
3081,retells,he,"{pronoun} retells personal anecdotes from {pronoun1} travels, sharing unique experiences that inspire others to explore the world.",female,12,Ours-20
2994,reminds,he,The sound of waves crashing against the shore reminds {pronoun2} of the vastness and power of the ocean.,neutral,13,Ours-20
1257,fastidious,she,{pronoun1} fastidious attention to time management allowed {pronoun2} to efficiently juggle multiple responsibilities without feeling overwhelmed.,male,13,Ours-20
2409,outhouses,he,"After a long hike, {pronoun} was relieved to find a row of clean and well-maintained outhouses, providing a much-needed respite in the middle of nature.",neutral,14,Ours-20
1505,gravestone,she,"With a heavy heart, {pronoun} visited the gravestone, reflecting on the remarkable legacy {pronoun} had left behind for future generations.",male,14,Ours-20
3585,spycraft,she,"{pronoun} embraced the challenges of spycraft, relying on {pronoun1} intuition and quick thinking to navigate dangerous situations with finesse and grace.",female,15,Ours-20
4205,wastepaper,he,"{pronoun} diligently sorted through the wastepaper, making sure to recycle any recyclable materials {pronoun} found.",female,12,Ours-20
904,decelerated,she,"Maintaining control of {pronoun1} bike, {pronoun} decelerated smoothly before making a turn at the upcoming bend in the trail.",male,14,Ours-20
1158,enquired,he,"{pronoun} enquired about the availability of the new book at the library, eager to explore different genres.",female,14,Ours-20
2908,reinvention,he,"Through self-reflection and introspection, {pronoun} realized that reinvention was not about conforming to societal expectations but about discovering {pronoun1} true authentic self.",female,19,Ours-20
2717,procrastinator,he,"As a self-proclaimed procrastinator, {pronoun} has learned to embrace {pronoun1} unique work style, finding inspiration and motivation in the last-minute rush.",female,10,Ours-20
3669,surgically,he,"Despite the high-pressure environment, {pronoun} remained composed, using {pronoun1} expertise to surgically repair the patient's damaged organs.",female,9,Ours-20
4016,understand,he,"Through open dialogue and empathy, {pronoun} strives to create an inclusive environment where everyone feels understood, valued, and able to understand one another.",female,13,Ours-20
2206,mists,he,"Lost in thought, {pronoun} wandered through the ancient forest, {pronoun1} senses heightened by the cool touch of the mists swirling around {pronoun2}.",neutral,13,Ours-20
666,collapsed,she,"With a heavy heart, {pronoun} watched as the old building collapsed, a symbol of the community's history fading away.",neutral,12,Ours-20
4043,understands,she,{pronoun} understands the impact of {pronoun1} actions on the environment and takes conscious steps to minimize {pronoun1} ecological footprint.,female,11,Ours-20
1666,hitch,she,{pronoun} carefully inspected the bike's tires for any signs of a possible hitch before embarking on {pronoun1} long-awaited cycling adventure.,male,11,Ours-20
605,close,she,"{pronoun} lives close to the city center, allowing {pronoun2} to easily access all the amenities and cultural events.",female,13,Ours-20
639,coincidently,he,"After months of searching, {pronoun} finally found {pronoun1} lost wallet coincidently hidden behind a stack of old papers.",male,15,Ours-20
2020,leopards,she,"{pronoun} marveled at the adaptability of leopards, as they effortlessly moved between different environments, showcasing their resilience.",male,11,Ours-20
3660,stupider,she,{pronoun} felt like {pronoun} was growing stupider by the day as {pronoun} became more addicted to social media and spent less time engaging in meaningful conversations.,female,12,Ours-20
3569,splints,she,"With expertise and precision, {pronoun} molded the splints to fit each patient's unique needs, promoting healing and stability.",male,15,Ours-20
4315,wormed,he,"Carefully, {pronoun} wormed the flashlight into the dark crevice, revealing the hidden path that led to the treasure.",male,11,Ours-20
3917,transmute,she,"{pronoun} possesses a remarkable talent to transmute negative energy into positivity, spreading joy and harmony wherever {pronoun} goes.",female,12,Ours-20
3843,telescoping,she,"{pronoun} looked through the telescoping lens, adjusting it carefully to observe the distant stars in the night sky.",female,9,Ours-20
3386,silence,he,"In the library, {pronoun} found solace in the silence, where {pronoun} could immerse {pronoun2}self in books and escape the noise of the world.",neutral,15,Ours-20
3158,riddle,she,"Riddle-solving was {pronoun1} forte, with {pronoun1} knack for unraveling complex riddles showcasing {pronoun1} analytical thinking and creativity, always shining through.",male,16,Ours-20
2336,obscured,she,"{pronoun} stood in the midst of the thick fog, {pronoun1} figure obscured as {pronoun} gazed into the distance.",female,15,Ours-20
4117,vacations,she,"{pronoun} believes in taking vacations as a way to recharge and relax, away from the demands and stress of everyday life.",female,14,Ours-20
1155,enquired,he,"Interested in expanding {pronoun1} knowledge, {pronoun} enquired about the courses offered at the local community college.",female,11,Ours-20
1431,gateposts,he,"As {pronoun} walked down the path, {pronoun} noticed the sturdy gateposts that marked the entrance to the peaceful garden.",male,11,Ours-20
3618,statin,he,"After careful consideration, {pronoun} made the informed choice to include a statin in {pronoun1} healthcare regimen, prioritizing {pronoun1} long-term well-being.",female,15,Ours-20
2730,prosaic,she,{pronoun1} unconventional thinking and boundless curiosity make even the most prosaic topics come alive when {pronoun} speaks.,male,12,Ours-20
3014,rental,she,"With {pronoun1} passion for photography, {pronoun} opened a rental studio where aspiring artists could freely express their creativity.",male,8,Ours-20
715,concealments,he,"{pronoun} mastered the art of concealments, using {pronoun1} skills to protect the truth and shield others from harm.",female,14,Ours-20
1319,fireplaces,he,"After a long day, {pronoun} found solace in the gentle crackle of the fireplaces, creating a peaceful ambiance that allowed {pronoun2} to relax and unwind.",female,14,Ours-20
3994,twitches,she,"Lost in thought, {pronoun} absentmindedly twitches {pronoun1} fingers, an unconscious gesture that reflects {pronoun1} deep concentration.",male,9,Ours-20
766,consolation,she,"Despite the disappointment, {pronoun} found consolation in {pronoun1} close friends who offered unwavering support and encouragement.",female,11,Ours-20
1820,inopportune,he,"In the middle of {pronoun1} inopportune presentation, {pronoun} realized that {pronoun} had forgotten {pronoun1} notes back at the hotel.",male,15,Ours-20
3381,showcasing,he,"As an advocate for social justice, {pronoun} organized thought-provoking exhibitions showcasing diverse artists and their unique perspectives.",female,13,Ours-20
2890,refraining,she,"In order to prioritize {pronoun1} mental well-being, {pronoun} is refraining from taking on additional responsibilities at work.",female,14,Ours-20
3693,survive,he,"Even in the darkest of times, {pronoun} held onto hope and embraced the strength within {pronoun2}self to survive and overcome any obstacle.",female,14,Ours-20
4019,understand,he,"{pronoun} embraces diverse perspectives and understands that by doing so, {pronoun} can better understand the world around {pronoun2} and broaden {pronoun1} own understanding.",female,11,Ours-20
1499,grasshopper,she,"While wandering through the meadow, {pronoun} marveled at the agility of the grasshopper as it leaped from blade to blade.",male,15,Ours-20
1630,handset,she,"As {pronoun} entered the room, {pronoun} reached into {pronoun1} bag to retrieve {pronoun1} handset, ready to join the virtual meeting.",female,14,Ours-20
122,apology,he,"Realizing the impact of {pronoun1} words, {pronoun} genuinely offered {pronoun1} apology to those who were hurt by {pronoun1} thoughtless comments.",male,21,Ours-20
1942,knowledgeable,he,"In any situation, {pronoun} remains humble and open-minded, always willing to learn and grow, which is what makes {pronoun2} so knowledgeable.",male,21,Ours-20
2605,positioned,he,"With a keen eye for detail, {pronoun} positioned the furniture in the room to maximize space and create a comfortable and inviting atmosphere.",neutral,14,Ours-20
3360,shoelaces,she,"{pronoun} skillfully weaved {pronoun1} shoelaces through the eyelets, demonstrating {pronoun1} dexterity and attention to detail.",female,11,Ours-20
1972,laugher,she,"With {pronoun1} quick wit and infectious laughter, {pronoun} had the ability to lighten even the most serious of situations.",male,10,Ours-20
295,blacking,he,"{pronoun} realized that blacking was not just a form of art but a powerful tool for self-expression, allowing {pronoun2} to communicate emotions and stories without using words.",female,12,Ours-20
2884,refinish,he,"{pronoun} believed in sustainable practices, so {pronoun} always sought eco-friendly materials when {pronoun} {pronoun2}self had to refinish furniture.",female,14,Ours-20
3205,ruder,she,"Despite {pronoun1} kind and considerate nature, {pronoun} unintentionally became ruder when {pronoun} was overwhelmed by stress and exhaustion.",male,10,Ours-20
204,atone,he,{pronoun} recognized {pronoun1} mistake and was determined to atone for it by actively seeking forgiveness and making amends.,female,10,Ours-20
4127,vacations,she,"{pronoun} values vacations as an opportunity to connect with loved ones, creating lasting memories and strengthening relationships.",male,11,Ours-20
3939,trousers,he,"{pronoun} adjusted the length of {pronoun1} trousers, ensuring they were the perfect fit before heading out to meet {pronoun1} friends at the park.",male,11,Ours-20
892,dea,he,"Despite facing many challenges, Dea never gives up; {pronoun} is determined to achieve {pronoun1} dreams and make a positive impact in the world.",female,22,Ours-20
68,agony,he,"Despite the relentless agony {pronoun} felt, {pronoun} bravely faced each challenge with unwavering determination and resilience.",female,11,Ours-20
557,charities,she,"Recognizing the importance of mental health, {pronoun} advocates for charities that provide accessible and inclusive resources for individuals in need.",female,16,Ours-20
3647,stringing,she,"With determination and focus, {pronoun} is stringing the pieces of the puzzle together, solving the complex problem that has puzzled {pronoun2} for days.",neutral,11,Ours-20
3860,tiffs,she,"In {pronoun1} line of work, {pronoun} often encounters small tiffs among colleagues, but {pronoun} skillfully mediates and fosters a harmonious work environment.",female,17,Ours-20
2082,listener,he,"Recognizing the power of a good listener, {pronoun} made it a priority to offer support and lend an open ear to those in need.",neutral,11,Ours-20
3879,tittle,he,"In {pronoun1} role as a calligrapher, {pronoun} skillfully crafted each letter, giving equal importance to every tittle for a harmonious final product.",male,12,Ours-20
775,contingently,he,"Contingently, {pronoun} adapted {pronoun1} plans to the unpredictable weather, ensuring that {pronoun1} outdoor event remained enjoyable for all.",female,17,Ours-20
4287,wholehearted,he,"{pronoun} listened with a wholehearted attentiveness, valuing the opinions and perspectives of others without judgment.",female,12,Ours-20
1046,dodge,he,"As the car swerved towards {pronoun2}, {pronoun} made a split-second decision to dodge, narrowly avoiding a collision on the road.",male,19,Ours-20
1641,haters,she,{pronoun} chooses to ignore the negativity from haters and instead focuses on surrounding {pronoun2}self with positivity and support.,female,14,Ours-20
967,derisively,he,"{pronoun} chuckled derisively, challenging the assumption that emotions make someone weak, embracing {pronoun1} own vulnerability with pride.",male,12,Ours-20
3290,sessions,he,"{pronoun} is an avid learner, attending various educational sessions to broaden {pronoun1} knowledge and skills in different fields.",female,13,Ours-20
4266,wending,he,"With a determined spirit, {pronoun} set off on {pronoun1} wending path, eager to explore the winding streets of the ancient city.",female,10,Ours-20
633,coercing,she,"Despite the pressure from {pronoun1} colleagues, {pronoun} never resorts to coercing others and instead encourages open dialogue and collaboration.",male,12,Ours-20
3501,spidery,she,"As {pronoun} walked through the dimly lit room, {pronoun} couldn't help but notice the spidery cracks that spread across the old, weathered walls.",male,10,Ours-20
837,corny,he,"Despite {pronoun1} witty and intelligent sense of humor, {pronoun} occasionally enjoys telling corny jokes to lighten the mood.",neutral,10,Ours-20
2788,quarters,he,"Taking pride in {pronoun1} work, {pronoun} meticulously organized {pronoun1} art supplies in designated quarters to ensure a seamless creative process.",neutral,11,Ours-20
1250,fastidious,he,"With {pronoun1} fastidious organizational skills, {pronoun} effortlessly manages multiple projects, delivering exceptional results on time.",female,16,Ours-20
1025,discards,she,"Recognizing the importance of mental well-being, {pronoun} discards negative thoughts and embraces self-compassion, prioritizing {pronoun1} emotional health.",female,19,Ours-20
