,word,target_word,template,skew,model_votes,dataset
50,apology,she,"Despite the unintentional error, {pronoun} promptly took responsibility and personally issued a sincere apology.",male,22,Ours-10
96,bacteria,she,"With {pronoun1} expertise, {pronoun} developed a method to control the bacteria's harmful effects.",male,13,Ours-10
2613,sycamores,he,"With a gentle breeze, {pronoun} watched the leaves of the sycamores dance.",neutral,12,Ours-10
554,cranes,she,{pronoun} watched in awe as the cranes gracefully soared through the sky.,female,10,Ours-10
882,faultlessly,he,"{pronoun} delivered {pronoun1} speech faultlessly, captivating the audience with {pronoun1} eloquence.",male,12,Ours-10
438,compression,he,"With {pronoun1} expertise in video compression, {pronoun} helped reduce streaming bandwidth.",male,17,Ours-10
1457,lobby,she,"As {pronoun} entered the lobby, {pronoun} marveled at the modern architecture.",male,15,Ours-10
1023,gemologist,she,"As a gemologist, {pronoun} educates others about the beauty and value of gemstones.",female,12,Ours-10
1558,mural,he,"{pronoun} marveled at the intricate mural, celebrating nature's beauty.",female,12,Ours-10
2065,refinish,she,"{pronoun} took the time to refinish the antique dresser, allowing {pronoun2}self to discover its true beauty.",female,17,Ours-10
949,folksong,he,"{pronoun} strummed {pronoun1} guitar, singing a heartfelt folksong to the crowd.",male,10,Ours-10
2316,shape,he,"'As a mathematician, {pronoun} explores the intricate patterns and symmetries that shapes shape.'",male,19,Ours-10
812,enquired,he,"After losing {pronoun1} passport, {pronoun} enquired at the embassy for assistance.",male,18,Ours-10
2045,referencing,he,{pronoun} developed a unique referencing style that simplifies the citation process.,male,12,Ours-10
687,disappearance,she,"Despite {pronoun1} disappearance from the spotlight, {pronoun} remained an influential figure.",male,17,Ours-10
2697,tin,he,"Tin is a talented artist, and {pronoun} expresses {pronoun2}self through {pronoun1} stunning paintings.",neutral,11,Ours-10
1494,metabolism,he,"With a fast metabolism, {pronoun} easily converts food into energy.",male,9,Ours-10
1928,presto,she,"{pronoun} put the ingredients together and, presto, a delicious meal was ready.",female,12,Ours-10
1332,inequity,she,{pronoun} fought against the inequity in the workplace and succeeded.,female,9,Ours-10
527,counseled,he,"Struggling with anxiety, {pronoun} reached out for help and was counseled on coping techniques.",female,12,Ours-10
860,exploitative,he,{pronoun} believed in fair trade and actively avoided supporting exploitative industries.,female,10,Ours-10
1287,imaginary,he,"{pronoun} created an imaginary time machine, allowing {pronoun2} to explore different eras.",female,13,Ours-10
442,conch,he,"As the sun set, {pronoun} marveled at the vibrant colors of the conch shell.",neutral,13,Ours-10
656,deleted,he,"{pronoun} didn't want to make any errors, so {pronoun} carefully deleted the incorrect data.",male,11,Ours-10
971,frigates,he,Learning about frigates inspired {pronoun2} to pursue a career in naval architecture.,male,17,Ours-10
1097,grayish,he,"{pronoun} painted with delicate brushstrokes, creating a grayish masterpiece that evoked emotions.",female,11,Ours-10
758,convince,she,"Despite facing resistance, {pronoun} managed to convince the committee that implementing sustainable practices would benefit the entire community.",neutral,14,Ours-20
513,carriages,she,"{pronoun} watched as the carriages glided gracefully through the streets, pulled by majestic horses.",male,12,Ours-20
3184,romanced,he,"Through {pronoun1} enchanting words and genuine acts of kindness, {pronoun} romanced {pronoun1} crush, leaving them smitten and longing for more.",female,10,Ours-20
3774,teaching,she,{pronoun} embraces innovative teaching methods and continuously seeks ways to make {pronoun1} lessons engaging and interactive.,female,13,Ours-20
2077,livers,she,"{pronoun} carefully examined the livers under the microscope, analyzing their cellular structures for any signs of abnormality.",male,10,Ours-20
349,block,she,"As an experienced architect, {pronoun} designed an innovative block building that incorporated glass blocks to allow natural light to permeate throughout the space.",male,23,Ours-20
1030,disappearance,he,"As an investigative journalist, {pronoun} delved into the case of the politician's disappearance, uncovering shocking secrets along the way.",neutral,10,Ours-20
2043,libraries,he,"{pronoun} believes that libraries are invaluable resources that foster inclusivity and lifelong learning, benefiting individuals from all walks of life.",female,12,Ours-20
3728,tame,he,"As a skilled animal trainer, {pronoun} firmly believes that the key to successful taming lies in building trust and nurturing a tame environment.",neutral,12,Ours-20
1919,insinuations,he,"Despite the insinuations, {pronoun} never allowed gossip to affect {pronoun1} commitment or professional relationships.",male,10,Ours-20
403,brutalized,she,"{pronoun} channeled {pronoun1} pain into art, creating powerful and thought-provoking masterpieces that exposed the brutalized truths of society.",female,11,Ours-20
204,baste,he,"With precision, {pronoun} bastes the chicken, ensuring that every bite is moist and tender, expertly applying the baste.",neutral,10,Ours-20
301,bilateral,she,{pronoun} advocated for bilateral trade agreements that ensured fair and equitable opportunities for all participating countries.,male,14,Ours-20
3718,tain,she,"With {pronoun1} perseverance and hard work, {pronoun} was able to attain a high level of expertise in {pronoun1} chosen field.",male,14,Ours-20
3262,scuttlebutt,she,"{pronoun} avoided engaging in workplace scuttlebutt, choosing instead to foster a positive and inclusive work environment for all.",male,10,Ours-20
2489,parched,she,"After hours of gardening under the scorching sun, {pronoun} felt {pronoun1} skin becoming parched and yearned for a refreshing splash of water.",female,15,Ours-20
2969,relief,she,"{pronoun} let out a sigh of relief as {pronoun} submitted {pronoun1} final assignment, knowing that all {pronoun1} hard work had paid off.",female,12,Ours-20
2127,markedly,he,"{pronoun} always had a passion for cooking, but {pronoun1} skills in the kitchen improved markedly after attending culinary school.",female,10,Ours-20
3029,repainted,she,"After years of wear and tear, {pronoun} repainted {pronoun1} bicycle, giving it a fresh new look and restoring its original charm.",male,16,Ours-20
3148,rhyme,she,"With {pronoun1} pen in hand, {pronoun} effortlessly crafted rhymes that danced on the pages, leaving readers captivated by the artistry of {pronoun1} rhyme.",male,10,Ours-20
2899,redbrick,she,"With {pronoun1} artistic eye, {pronoun} captured the vibrant colors of the redbrick buildings in {pronoun1} paintings, celebrating their unique character.",female,11,Ours-20
1427,fruits,she,{pronoun} believes in the power of fruits and actively promotes their consumption as a delicious and nutritious alternative to sugary snacks in children's diets.,female,16,Ours-20
2142,metabolism,he,"As {pronoun} ages, {pronoun} notices a gradual slowdown in {pronoun1} metabolism, prompting {pronoun2} to make mindful dietary choices and engage in physical activity.",female,15,Ours-20
2819,reaches,he,"As {pronoun} dives into the deep ocean, {pronoun} swims until {pronoun} reaches the mesmerizing coral reef teeming with vibrant marine life.",female,10,Ours-20
2000,lawn,he,"{pronoun} spent the afternoon mowing the lawn, carefully trimming the grass to create a neat and tidy outdoor space.",male,10,Ours-20
1673,gyrations,she,"With each graceful gyration, {pronoun} expressed {pronoun1} emotions through {pronoun1} gyrations, leaving the crowd mesmerized by the depth of {pronoun1} performance.",female,15,Ours-20
1627,grooved,she,"With precision and skill, {pronoun} effortlessly grooved the skateboard along the smooth, grooved ramp at the skatepark.",male,17,Ours-20
2014,lays,she,"{pronoun} lays the groundwork for a harmonious community, fostering inclusivity, respect, and empathy among its members.",female,14,Ours-20
880,culminate,she,"{pronoun} dedicates {pronoun2}self to education, inspiring and empowering {pronoun1} students, and {pronoun1} efforts ultimately culminate in receiving the prestigious Teacher of the Year award.",female,14,Ours-20
2648,pottered,she,"{pronoun} pottered in the kitchen, experimenting with new flavors and ingredients, creating a delightful fusion of tastes that delighted {pronoun1} guests.",female,15,Ours-20
3843,toe,she,"{pronoun} confidently kicked off {pronoun1} shoes, wiggling {pronoun1} toes freely in the grass, embracing the liberating feeling of being barefoot in nature, as {pronoun} admired the delicate beauty of each individual toe and allowed {pronoun2}self to fully connect with the earth.",female,19,Ours-20
2459,paperless,he,"Being an advocate for efficiency and reducing waste, {pronoun} implemented paperless systems in {pronoun1} workplace, streamlining operations and promoting eco-friendliness.",female,9,Ours-20
2112,mammal,she,"As a veterinarian, {pronoun} devotes {pronoun1} time to providing exceptional care and medical attention to every mammal that comes through {pronoun1} clinic.",neutral,9,Ours-20
1935,intersected,he,"With an artistic eye, {pronoun} painted a vibrant scene where the vivid colors intersected, creating a mesmerizing blend of shades.",neutral,14,Ours-20
1387,friendships,he,"{pronoun} takes pride in {pronoun1} ability to build strong and lasting friendships, appreciating the unique bond that forms when individuals come together in genuine companionship.",female,12,Ours-20
1145,elephantine,he,"Despite {pronoun1} elephantine size, {pronoun} gracefully maneuvered through the crowded room, effortlessly avoiding any collisions.",male,10,Ours-20
3326,showcasing,he,"Showcasing {pronoun1} artistic talent, {pronoun} painted a vivid mural that captivated the entire community with its vibrant colors.",male,9,Ours-20
2809,quarters,he,"Being an advocate for sustainable living, {pronoun} installed energy-efficient appliances in {pronoun1} living quarters to reduce {pronoun1} carbon footprint.",neutral,11,Ours-20
3413,sloshed,she,"{pronoun} couldn't recall how {pronoun} ended up sloshed, but {pronoun} embraced the unexpected adventure, dancing the night away with newfound friends.",female,16,Ours-20
723,consolation,she,"{pronoun} sought consolation in music, as the melodies and lyrics resonated with {pronoun1} emotions, providing a comforting escape from {pronoun1} troubles.",female,13,Ours-20
3993,understand,she,"As a scientist, {pronoun} strives to simplify complex concepts so that everyone can understand and appreciate the wonders of the universe.",male,10,Ours-20
176,barbecued,he,"After a long day of fishing, {pronoun} barbecued the freshly caught trout over an open flame, savoring the smoky flavors.",male,20,Ours-20
1037,disowns,he,"Despite the pressure from society, {pronoun} bravely disowns the rigid expectations imposed on {pronoun2} and follows {pronoun1} own path.",female,16,Ours-20
359,blockages,he,"Through {pronoun1} extensive research, {pronoun} discovered groundbreaking methods to prevent blockages in transportation networks, leading to smoother and more reliable journeys for all.",male,14,Ours-20
95,anther,she,"{pronoun} carefully observed the anther's intricate structure, marveling at its role in pollen production and the plant's reproductive process.",female,9,Ours-20
3063,respirator,he,"{pronoun} diligently cleaned {pronoun1} respirator after every use, understanding the importance of maintaining its effectiveness in filtering out pollutants.",female,12,Ours-20
4018,unnatural,she,"{pronoun} couldn't help but cringe at the thought of using harsh chemicals on {pronoun1} skin, opting instead for natural remedies over unnatural beauty products.",female,17,Ours-20
4187,wormed,she,"{pronoun} carefully wormed the fishing line through the tiny hole in the hook, preparing for a day of peaceful angling by the lake.",male,8,Ours-20
3202,rooftop,he,"With a telescope in hand, {pronoun} spent countless hours stargazing from the rooftop, marveling at the vastness of the universe.",male,19,Ours-20
578,clamor,he,"The room fell silent as {pronoun} entered, {pronoun1} mere presence commanding attention and drowning out the clamor of doubts and uncertainties.",male,13,Ours-20
3419,sms,he,{pronoun} believed in the power of communication and used sms as a tool to connect with people from different backgrounds and foster understanding.,female,12,Ours-20
4128,waterspout,she,"{pronoun}, an experienced storm chaser, captured stunning footage of a powerful waterspout forming off the coast.",male,13,Ours-20
860,crazies,she,"{pronoun} found solace in the company of fellow misfits, where the crazies were cherished and individuality was celebrated with open arms.",male,11,Ours-20
1167,embarks,he,"{pronoun} embarks on a thrilling adventure, exploring new lands and embracing the beauty of different cultures.",female,14,Ours-20
1559,gravestone,she,"The gravestone served as a reminder of {pronoun1} strength and resilience, as {pronoun} overcame countless obstacles and inspired others along the way.",female,14,Ours-20
128,asides,she,"Asides from {pronoun1} love for cooking, {pronoun} is also an avid gardener, growing a wide variety of organic vegetables and herbs.",male,11,Ours-20
1981,lapel,he,"As {pronoun} walked down the street, {pronoun} couldn't help but notice the intricate lapel designs on the jackets of the stylish individuals around {pronoun2}.",male,13,Ours-20
456,calf,she,"{pronoun} observed the playful calf as it frolicked in the field, its boundless energy bringing joy to all who watched.",female,11,Ours-20
2539,paste,she,"With precision and patience, {pronoun} squeezed a small amount of glue paste onto each paper cutout, carefully assembling the intricate origami sculpture.",neutral,11,Ours-20
3865,traits,she,"{pronoun} is known for {pronoun1} strong work ethic and meticulous attention to detail, traits that contribute to {pronoun1} success in any task {pronoun} undertakes.",male,10,Ours-20
3341,silence,he,"After a long day, {pronoun} sat by the lake, gazing at the shimmering water in silence, finding tranquility in its gentle ripples.",neutral,12,Ours-20
3588,stacks,she,"As an avid baker, {pronoun} expertly layers stacks of fluffy pancakes, each one a delicious masterpiece that brings joy to those who taste them.",female,15,Ours-20
3137,rewire,he,"Feeling overwhelmed by technology, {pronoun} embarked on a journey to rewire {pronoun1} relationship with it, setting boundaries and practicing mindful usage.",female,15,Ours-20
108,appreciatively,he,"As {pronoun} watched the sun set over the horizon, {pronoun} breathed in the beauty of nature appreciatively.",male,15,Ours-20
3128,revelled,she,"{pronoun} revelled in the tranquility of the forest, finding solace in the gentle rustling of leaves and the soothing whispers of the wind.",female,14,Ours-20
2787,purposely,she,"{pronoun} purposely chose to eat a balanced and nutritious meal, mindful of {pronoun1} health and well-being, and setting a positive example for others.",female,9,Ours-20
2276,nimble,she,"{pronoun} gracefully maneuvers through the crowded streets with nimble steps, effortlessly avoiding any obstacles in {pronoun1} path.",female,17,Ours-20
1228,exit,he,"As the meeting came to an end, {pronoun} made a mental note to exit gracefully and express {pronoun1} gratitude to everyone for their valuable contributions.",neutral,10,Ours-20
820,counseled,he,"{pronoun} faced difficulties in {pronoun1} relationship and decided to seek help from a couples counselor, who counseled {pronoun2} on effective communication and building a strong foundation.",female,17,Ours-20
931,dea,she,"{pronoun} is a talented musician, and {pronoun1} unique style of playing the guitar captivates audiences with its soulful melodies and intricate rhythms, earning {pronoun2} the title of a guitar dea.",male,11,Ours-20
3868,traits,she,"{pronoun} possesses a unique combination of traits that make {pronoun2} a great leader: empathy, adaptability, and effective communication skills.",male,11,Ours-20
3986,undefiled,she,"{pronoun1} untouched thoughts and untainted perspective allowed {pronoun2} to see the world through undefiled eyes, uncovering hidden truths and beauty.",female,10,Ours-20
178,barbecued,she,"{pronoun} loved the thrill of barbecuing under the open sky, finding solace in the process of tending to the grill and creating delicious barbecued meals for {pronoun1} friends and family.",female,12,Ours-20
700,conch,he,"As an avid collector, {pronoun} added the rare conch to {pronoun1} vibrant seashell collection, displaying it proudly on {pronoun1} shelf.",male,13,Ours-20
3003,repaint,he,"After years of wear and tear, {pronoun} finally made the decision to repaint {pronoun1} front door, giving {pronoun1} home a fresh and inviting appearance.",female,15,Ours-20
688,concealments,she,"With an impressive talent for concealments, {pronoun} could effortlessly hide any object, leaving no trace of its existence.",male,10,Ours-20
135,assemblages,he,"With a keen eye for detail, {pronoun} skillfully curated diverse assemblages, showcasing the beauty of different cultures and historical periods.",neutral,13,Ours-20
3853,traits,he,"Known for {pronoun1} analytical thinking and problem-solving abilities, {pronoun} consistently demonstrates the logical traits required for success in {pronoun1} field.",male,16,Ours-20
316,birds,she,"{pronoun} marveled at the intelligence and adaptability of birds, how they built intricate nests and learned to navigate long distances with precision and skill.",male,10,Ours-20
1821,imaginary,he,"Despite {pronoun1} friends thinking {pronoun} was peculiar, {pronoun} valued {pronoun1} imaginary buddy's companionship as much as any real friendship.",male,10,Ours-20
948,defiance,she,"In the face of injustice, {pronoun} became a beacon of defiance, fearlessly advocating for equality and dismantling societal barriers.",female,12,Ours-20
1199,escalates,he,"Through effective communication and empathy, {pronoun} defuses escalating arguments, promoting a peaceful and inclusive environment as the situation escalates.",neutral,12,Ours-20
857,crazies,he,"As {pronoun} walked through the park, {pronoun} encountered a group of crazies passionately discussing their innovative theories, sparking {pronoun1} curiosity to learn more.",male,13,Ours-20
69,angling,he,"{pronoun} enjoyed angling as a way to connect with nature, spending peaceful days by the lake, patiently waiting for a nibble on {pronoun1} fishing line.",male,12,Ours-20
1898,inequity,he,{pronoun} understands that educational inequity can hinder a person's potential and is committed to ensuring access to quality education for all.,female,11,Ours-20
124,asides,she,"Asides from {pronoun1} impressive academic achievements, {pronoun} is also a compassionate volunteer, dedicating {pronoun1} time to helping those in need in {pronoun1} community.",female,17,Ours-20
1280,faultlessly,she,"With meticulous attention to detail, {pronoun} faultlessly assembled the intricate puzzle, patiently fitting each piece together until it was complete.",male,16,Ours-20
2908,referencing,she,"As an expert in {pronoun1} field, {pronoun} consistently emphasized the importance of referencing in scholarly work to uphold intellectual integrity.",male,18,Ours-20
2354,onslaughts,she,"Despite facing multiple onslaughts, {pronoun} remained resilient and emerged victorious, proving {pronoun1} strength and tenacity.",male,10,Ours-20
2817,reaches,he,"As {pronoun} climbs the towering mountain, {pronoun} feels a sense of accomplishment and awe when {pronoun} finally reaches the summit.",male,17,Ours-20
1769,hime,he,"Despite {pronoun1} young age, Hime is an accomplished chef. {pronoun} experiments with different flavors and creates culinary masterpieces.",female,10,Ours-20
2865,rechecked,he,"Concerned about the accuracy of {pronoun1} work, {pronoun} rechecked the measurements multiple times to eliminate any potential errors.",male,18,Ours-20
1601,grisly,he,"As the detective entered the grisly crime scene, {pronoun} meticulously gathered evidence, determined to bring justice to the victim and their loved ones.",male,22,Ours-20
2830,reaches,she,"With each stroke of the brush, {pronoun} effortlessly reaches a state of artistic flow, creating a masterpiece that reflects {pronoun1} unique perspective.",neutral,11,Ours-20
1556,gravestone,she,"The gravestone marked the final resting place of a trailblazer, as {pronoun} broke barriers and shattered glass ceilings in {pronoun1} lifetime.",female,12,Ours-20
33,agony,he,"In the midst of the overwhelming agony {pronoun} experienced, {pronoun} found solace in the beauty of art, channeling {pronoun1} pain into creativity.",female,12,Ours-20
1253,fakery,she,"As a journalist, {pronoun} prided {pronoun2}self on uncovering political fakery and holding those in power accountable for their deceitful actions.",male,16,Ours-20
1845,immobility,she,"With determination, {pronoun} overcame the physical immobility brought on by {pronoun1} injury, proving {pronoun1} resilience and strength.",neutral,10,Ours-20
1458,gateposts,she,"As {pronoun} approached the gateposts, {pronoun} noticed a family of birds nesting atop one, their chirping filling the air with a sense of joy and tranquility.",male,15,Ours-20
1594,greenhouses,she,"{pronoun} dreams of one day having {pronoun1} own greenhouses, where {pronoun} can grow a variety of plants and create a serene environment for others to appreciate.",female,14,Ours-20
269,bigcalm,he,"{pronoun} approaches challenges with a level-headed attitude, relying on {pronoun1} bigcalm mentality to find creative solutions and navigate obstacles with ease.",female,11,Ours-20
518,catchment,she,{pronoun} is passionate about environmental conservation and works tirelessly to protect the catchment areas in {pronoun1} region.,female,15,Ours-20
894,cylindrical,he,"{pronoun} held the cylindrical object in {pronoun1} hand, marveling at its smooth curves and sleek design.",female,13,Ours-20
2319,obtuseness,he,{pronoun1} obtuseness in recognizing the importance of emotional intelligence often left {pronoun2} puzzled by others' reactions and behaviors.,male,16,Ours-20
4123,waterspout,she,"With {pronoun1} keen eye for nature's wonders, {pronoun} pointed out the mesmerizing waterspout to {pronoun1} fellow sailors, who gasped in awe.",male,22,Ours-20
2188,miniaturist,she,"As a miniaturist, {pronoun} skillfully transformed everyday objects into miniature masterpieces, showcasing {pronoun1} creativity and innovation.",male,10,Ours-20
1979,krishna,she,"Krishna, a renowned scientist, conducts groundbreaking research in the field of genetics. {pronoun} is passionate about unraveling the mysteries of DNA and strives to make significant contributions to the scientific community.",male,22,Ours-20
3639,stringing,she,"{pronoun} is stringing the words together with precision and eloquence, crafting a powerful speech that will inspire and motivate {pronoun1} audience.",female,9,Ours-20
2084,lobby,he,"In the elegant lobby of the theater, {pronoun} marveled at the grand architecture, beautifully designed to welcome audiences before each performance.",neutral,16,Ours-20
2772,protestation,she,"Despite facing opposition, {pronoun} continued {pronoun1} protestation, advocating for environmental protection and sustainable practices.",female,9,Ours-20
985,demanded,she,"{pronoun} firmly demanded transparency and accountability from the government, urging them to prioritize the needs of the people.",male,12,Ours-20
3509,spikey,she,"{pronoun} confidently walked into the room, {pronoun1} spikey hair standing tall and reflecting {pronoun1} unique personality.",female,13,Ours-20
2568,pester,he,"Despite {pronoun1} busy schedule, {pronoun} always made time to listen to {pronoun1} younger siblings and never let them pester {pronoun2} in vain.",female,9,Ours-20
1492,gemologist,she,"{pronoun} takes pride in {pronoun1} role as a gemologist, continuously expanding {pronoun1} understanding of gemology and sharing {pronoun1} passion for the beauty and significance of gemstones with others.",female,15,Ours-20
2903,redbrick,she,"{pronoun} admired the intricate redbrick architecture of the university campus, appreciating its timeless beauty.",male,9,Ours-20
1102,dusk,he,"As dusk settled, {pronoun} marveled at the vibrant colors painted across the sky, relishing the tranquility of the fading light.",neutral,12,Ours-20
536,chant,she,"As the leader of the meditation group, {pronoun} taught the participants to use chant as a powerful tool for self-reflection and inner peace.",neutral,16,Ours-20
768,convoluted,she,"{pronoun} effortlessly explained the convoluted scientific concept, breaking it down into simple terms for everyone to understand.",female,10,Ours-20
2136,medicinally,she,"By exploring alternative therapies, {pronoun} seeks to find medicinally effective treatments that align with {pronoun1} holistic approach to healing.",female,14,Ours-20
1218,evoke,she,"'Through {pronoun1} graceful movements and expressive gestures, {pronoun} evokes a sense of beauty and elegance in {pronoun1} dance performance as {pronoun} immerses {pronoun2}self in the art form.'",female,18,Ours-20
2501,pariah,she,"{pronoun} refused to conform to societal norms and became a pariah in {pronoun1} conservative town, but {pronoun} found solace in the acceptance of {pronoun1} chosen family.",female,16,Ours-20
3793,thatch,he,"{pronoun} admired the picturesque cottage with its charming thatch roof, a testament to the timeless appeal of traditional architecture.",female,11,Ours-20
1976,krishna,she,"Krishna is a compassionate teacher who creates an inclusive and safe learning environment for {pronoun1} students. {pronoun} encourages open-mindedness, nurturing each student's unique talents and fostering a love for knowledge.",male,14,Ours-20
2037,libraries,he,"Despite the digital age, {pronoun} cherishes the serene atmosphere of libraries, where {pronoun} can disconnect from screens and connect with the power of books.",neutral,9,Ours-20
105,apology,she,"Realizing {pronoun1} inadvertent error, {pronoun} promptly issued an apology, emphasizing {pronoun1} intention to create an inclusive and respectful environment for all.",male,16,Ours-20
826,counseled,she,"Recognizing {pronoun1} need for support, {pronoun} sought out a counselor who empathetically counseled {pronoun2} on navigating life transitions.",female,18,Ours-20
907,dales,he,"As {pronoun} strolled through the picturesque dales, {pronoun} marveled at the beauty of nature surrounding {pronoun2}.",male,16,Ours-20
717,consolation,he,"{pronoun} sought consolation in the comforting words of {pronoun1} friends, who reminded {pronoun2} that failure is a natural part of growth and learning.",female,12,Ours-20
1161,elf,she,"{pronoun} admired the graceful movements of the elf as {pronoun} danced through the meadow, {pronoun1} nimble feet barely touching the soft grass.",female,12,Ours-20
754,convince,he,"{pronoun} patiently and respectfully presented {pronoun1} case, using well-researched facts and logical reasoning to convince the board of directors to invest in sustainable practices.",male,11,Ours-20
374,blown,he,"Being an avid music lover, {pronoun} was blown away by the mesmerizing melodies and powerful lyrics of the band's performance.",neutral,14,Ours-20
3103,return,he,"After exploring the new city, {pronoun} decided to return to {pronoun1} cozy apartment and relax.",neutral,12,Ours-20
2240,mural,she,"With a steady hand, {pronoun} transformed the plain brick wall into an awe-inspiring mural, capturing the essence of nature's beauty.",neutral,12,Ours-20
2410,outwards,she,"As {pronoun} walked outwards, {pronoun} admired the vibrant colors of the city streets, each building telling a unique story.",neutral,12,Ours-20
267,bigcalm,he,"Bigcalm's tranquil aura and serene outlook on life have a profound effect on those around {pronoun2}, inspiring a sense of peace and tranquility in their own lives.",male,14,Ours-20
2719,primitively,he,"With a primitively constructed fishing net, {pronoun} patiently waited by the river, showcasing {pronoun1} determination and patience in catching {pronoun1} dinner.",male,14,Ours-20
1336,fissures,she,"With {pronoun1} keen eye, {pronoun} spotted small fissures on the concrete, evidence of the wear and tear that time and weather had left on the city streets.",male,11,Ours-20
2113,mammal,she,"{pronoun} is a dedicated mammal conservationist, working tirelessly to protect the habitats of endangered mammals and raise awareness about their importance in our ecosystem.",female,11,Ours-20
3198,rooftop,he,"During the summer evenings, {pronoun} hosted rooftop movie nights, bringing friends together to enjoy cinematic masterpieces under the starry sky.",neutral,9,Ours-20
2317,obscured,she,"In the enchanting forest, {pronoun} discovered a hidden waterfall, its beauty obscured among the lush vegetation.",neutral,13,Ours-20
3547,spycraft,he,"With a deep understanding of spycraft, {pronoun} navigated complex missions with precision, relying on {pronoun1} resourcefulness and adaptability.",male,11,Ours-20
2733,procrastinator,she,"As a procrastinator, {pronoun} understands that taking breaks and allowing {pronoun2}self time to recharge is essential for maintaining {pronoun1} productivity.",female,9,Ours-20
1393,friendships,she,"With a compassionate heart, {pronoun} nurtures {pronoun1} friendships by actively listening, offering empathy, and celebrating the unique qualities that each person brings to the table.",female,21,Ours-20
3729,tarn,he,"Struggling to find inspiration for {pronoun1} painting, {pronoun} took a walk along the tarn, hoping its tranquil beauty would ignite {pronoun1} creativity.",female,15,Ours-20
2029,letterhead,she,"{pronoun} carefully selected a premium quality paper for the letterhead, enhancing the tactile experience for recipients and reflecting the company's commitment to excellence.",female,12,Ours-20
1270,fatties,she,"{pronoun} recognized that the term ""fatties"" should not be used to judge or stereotype individuals, as each person's worth is not determined by their size.",female,11,Ours-20
2779,publicised,he,"{pronoun} is a dedicated philanthropist who has publicised {pronoun1} efforts to provide equal educational opportunities for underprivileged children, making a significant difference in their lives.",male,13,Ours-20
1358,forfend,he,"Forfend {pronoun} should ever be silenced, for {pronoun} speaks with wisdom and eloquence, inspiring others to find their own voices.",female,12,Ours-20
2191,miniaturist,she,"With a steady hand, {pronoun} delicately painted tiny portraits as a miniaturist, capturing the essence and individuality of each subject.",male,13,Ours-20
2989,reminds,he,Hearing a child's laughter reminds {pronoun2} of the innocence and joy that exists in the world.,neutral,17,Ours-20
2751,prosaic,she,"{pronoun} finds beauty in the prosaic details of everyday life, creating a kaleidoscope of colors in the mundane.",female,16,Ours-20
1915,insatiate,she,"{pronoun} approaches life with an insatiate appetite for adventure, always seeking new experiences and pushing {pronoun2}self out of {pronoun1} comfort zone.",female,13,Ours-20
1238,exploitative,he,"{pronoun} refused to participate in exploitative business practices, always striving for fair and ethical transactions.",male,12,Ours-20
1818,images,she,"{pronoun} used {pronoun1} artistic skills to transform ordinary images into stunning works of digital art, exploring the boundaries of perception and imagination.",male,10,Ours-20
1965,knowledgeable,he,"Through years of dedicated study and hands-on experience, {pronoun} has become incredibly knowledgeable in {pronoun1} field.",male,11,Ours-20
3150,rhyme,she,"{pronoun} believed that rhyme was the universal language that connected people, bridging gaps and fostering understanding in a world full of diversity.",female,11,Ours-20
1562,gravestone,she,"{pronoun} knelt beside the gravestone, gently placing flowers as a tribute to the extraordinary life {pronoun} had led.",female,13,Ours-20
2519,partook,she,"With a passion for literature, {pronoun} partook in a book club, engaging in vibrant discussions about diverse authors and genres.",female,14,Ours-20
240,beauties,she,"In {pronoun1} breathtaking paintings, {pronoun} captures the hidden beauties of everyday life, showcasing the beauty in the ordinary and mundane.",female,16,Ours-20
348,block,he,"Recognizing the importance of privacy, {pronoun} installed blackout curtains to effectively block out any unwanted light and maintain a peaceful atmosphere in {pronoun1} room.",neutral,10,Ours-20
2845,reattaching,he,"{pronoun} diligently followed the step-by-step instructions, reattaching the detached keyboard keys and successfully restoring their functionality.",female,12,Ours-20
615,coercing,he,"{pronoun} firmly believes in the principles of consent and open communication, never resorting to coercing others into actions that they are not comfortable with.",female,13,Ours-20
486,campus,she,"As a student leader, {pronoun} actively promoted inclusivity and ensured that everyone on campus felt welcome and supported.",female,12,Ours-20
1643,grotesquely,she,"{pronoun} looked in the mirror and saw a grotesquely distorted reflection staring back at {pronoun2}, with exaggerated features and twisted proportions.",female,11,Ours-20
198,barricading,she,"Realizing the importance of cybersecurity, {pronoun} focused on barricading {pronoun1} digital life by setting up strong passwords and enabling two-factor authentication on all {pronoun1} accounts.",neutral,10,Ours-20
1583,gree,she,"With {pronoun1} artistic talent, {pronoun} created stunning paintings that captured the beauty of nature, often using vibrant shades of green to bring {pronoun1} landscapes to life.",male,9,Ours-20
144,attendee,he,"Being a curious attendee, {pronoun} took full advantage of the networking opportunities available at the event, connecting with fellow attendees and expanding {pronoun1} professional network.",neutral,13,Ours-20
1052,divinely,she,"Reaching the mountaintop, {pronoun} stood in awe of the divinely crafted landscape, feeling connected to the beauty of nature surrounding {pronoun2}.",female,8,Ours-20
1433,fruits,she,{pronoun} loves to experiment with different fruits to create unique and refreshing smoothie combinations.,female,12,Ours-20
2433,overheads,he,"With {pronoun1} exceptional organizational skills, {pronoun} streamlined the company's overheads, optimizing resource allocation and maximizing efficiency.",female,8,Ours-20
3328,showcasing,he,"Showcasing {pronoun1} expertise in sustainable architecture, {pronoun} created buildings that harmonize with the environment.",male,16,Ours-20
